,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,0.03663580315556175,0.036697309034836575,0.036727324484645635,0.03719925040505679,0.03738804939705131,0.037466479292425164,0.03749929158654962,0.03751242150448999,0.037517021956094354,0.037518163497849595,0.03751823211221574,0.03751835930652861,0.03751906537591445,0.037520564493111856,0.0375229159410865,0.03752610122029689,0.03753006471423127,0.03753473504853004,0.03754003648107757,0.037545894771880646,0.037552240115954635,0.03755900839279341,0.03756614156413922,0.037573587484411995,0.03758129968118535
11,0.01563174497843101,0.02028871022101623,0.027304375676508258,0.028086414209870715,0.028791168309392164,0.029391272716174876,0.02989807653976155,0.03032854568890769,0.03069769876191706,0.031017495680503847,0.03129719293214857,0.031543949336107144,0.03176333891882069,0.03195974749384789,0.03213666649000898,0.032296907250920916,0.03244275771267839,0.03257609955012153,0.032698494858322574,0.03281125179347959,0.032915474673720156,0.03301210269327195,0.03310194012846194,0.03318567965319602,0.033263921894105715
12,0.014317644033151698,0.015420880090448199,0.015494133928141493,0.01566616872834209,0.01572636432885976,0.015745983537684177,0.01575150279176338,0.01575250807168904,0.01575251768287907,0.015752798048003332,0.015753751563300483,0.01575544606990543,0.01575782497767521,0.01576079245706195,0.015764247876061507,0.015768098610849015,0.015772264243887897,0.015776676798513176,0.015781279652243678,0.015786025979250363,0.01579087721902219,0.01579580167020814,0.015800773309669346,0.015805770742349408,0.01581077644958975
13,0.0001784392769376307,0.01365718302263429,0.01393845197609706,0.013975318122438364,0.013978604048791232,0.013978782607176438,0.013981731995466868,0.013988004308843128,0.013996965762751178,0.014007844746387407,0.014019986621392653,0.01403289190246606,0.014046195636987419,0.014059637186401106,0.014073033476991521,0.014086257782559288,0.01409922407353994,0.014111875636200833,0.014124176796883603,0.014136106950889713,0.014147656264982544,0.014158822561455738,0.014169609073826413,0.014180022708981907,0.014190072995438337
14,0.007103029341377396,0.00017840810358910452,0.00017843400960540249,0.007182048543734336,0.007210455352940894,0.007218718662475587,0.007220365898840623,0.007220416040515202,0.007220665905312535,0.00722167649432115,0.007223538135561102,0.007226172380655359,0.007229451801191175,0.007233246436690338,0.007237440331025637,0.007241935601196392,0.007246651985011471,0.00725152462911303,0.007256501583692377,0.007261541440036874,0.00726661131810551,0.007271685186642661,0.007276742517679323,0.007281767145264041,0.007286746471542855
15,0.006423277960913493,0.0070960564169119545,1.2709612063372539e-06,0.006361086988412224,0.006364427015943732,0.006365276626781587,0.006365378253571457,0.006365388138333481,0.0063655451922573604,0.006365917447305791,0.006366503341938842,0.006367275476251363,0.006368199527126005,0.006369242156878092,0.006370373975129502,0.0063715702821642425,0.006372810859572416,0.006374079449040942,0.006375363126579271,0.006376651713040151,0.006377937257236045,0.006379213602480352,0.00638047603129914,0.006381720960630041,0.006382945732112998
16,0.0028926939158452707,0.006340384120088462,0.007097457877040055,0.003938718045299147,0.003948504952963246,0.003952080890479044,0.003953132666377978,0.003953304621507454,0.00395330517064203,0.0039534227652588474,0.003953758472116471,0.003954331075568249,0.00395512496715384,0.003956112020066479,0.003957261472153232,0.003958544138569297,0.003959934026192087,0.003961408726706286,0.003962949270084136,0.003964539765116955,0.003966166987092123,0.003967819974799823,0.003969489672210856,0.003971168594867218,0.003972850594504304
17,0.003930406492199973,0.002889426613889241,0.006350108457932826,0.0035244636014007836,0.003524479564695574,0.0035245175686754384,0.003524554349043416,0.0035245810464584865,0.003524597350508376,0.0035246057728961443,0.0035246091847007774,0.003524609996040828,0.0035246100004308967,0.003524610440468248,0.003524612126922009,0.0035246155534561746,0.003524620988265629,0.0035246285445489985,0.003524638231207907,0.003524649989244634,0.003524663717137761,0.003524679288658788,0.003524696565012751,0.003524715402534826,0.0035247356589276223
18,0.0035344514667250697,0.003913945967218953,0.0028895308727692774,0.002890723267328878,0.002891447290578166,0.002891808224848319,0.002891963141496982,0.0028920168303570707,0.0028920282433182666,0.0028920283477692553,0.002892032589403323,0.002892048082074501,0.002892077546586549,0.0028921214337485723,0.0028921790675800105,0.0028922492591564983,0.0028923306324418504,0.0028924217967065497,0.002892521431618185,0.002892628325842777,0.0028927413902952157,0.002892859658076402,0.002892982277873196,0.0028931085022379536,0.002893237679631993
19,,0.0035240322380714686,0.003914990257757729,0.0004217208698947446,0.0005664055469182743,0.0006168259010045345,0.000631956251256822,0.0006348191339693137,0.0006348379126008393,0.0006358140180027385,0.0006391047128331355,0.0006449919142557039,0.0006533012375567117,0.0006636884013980616,0.0006757715091861173,0.0006891884951886194,0.000703620106340332,0.0007187953253471494,0.0007344894222966655,0.0007505188247594142,0.0007667352442900298,0.0007830199039081324,0.0007992784433437759,0.0008154363317819641,0.000831435418358432
20,,,0.0035244421593624473,0.00017224032039419424,0.0001733111428955105,0.00017357200754553357,0.00017366771113495685,0.00017370292913463243,0.00017371301214589058,0.00017371413909083943,0.0001737144843591384,0.0001737179783591689,0.00017372610696803021,0.0001737389855400971,0.00017375604206323233,0.00017377643516093896,0.00017379929045454565,0.00017382381744243514,0.00017384935487385758,0.0001738753771173131,0.0001739014819782828,0.0001739273714599196,0.00017395283166597402,0.00017397771409653355,0.0001740019208003028
21,,,,7.581692387952079e-07,1.2999794453585477e-06,3.260480242893309e-06,5.4093549710379145e-06,7.434776925465146e-06,9.182862746088381e-06,1.0600018470370261e-05,1.1692902361657037e-05,1.2499806515911781e-05,1.3071522265157894e-05,1.345974655175209e-05,1.3710999879402562e-05,1.3864174387994374e-05,1.3950210653096927e-05,1.3992830970385815e-05,1.4009694802932359e-05,1.4013608783974254e-05,1.4013621346376819e-05,1.4015939640997264e-05,1.4024662950614002e-05,1.4042350335586295e-05,1.4070454435859325e-05
22,,,,,7.398069969299728e-07,7.473736157438544e-07,7.475614075999453e-07,7.478791450367848e-07,7.49832559109983e-07,7.546340868726115e-07,7.634341855916572e-07,7.772298142885249e-07,7.966842482760997e-07,8.219484336432578e-07,8.525982224026965e-07,8.877232015739709e-07,9.261550345034875e-07,9.666830780918216e-07,1.00820974978126e-06,1.049820895930396e-06,1.0908002185480879e-06,1.1306119572888542e-06,1.1688738146831283e-06,1.2053282527614362e-06,1.2398162029010091e-06
23,,,,,,1.0722811492360587e-08,3.2609985391206015e-08,6.304756253140867e-08,9.865103395290857e-08,1.3623862994963409e-07,1.7307302540523675e-07,2.0695074643715594e-07,2.3629733265805778e-07,2.602644614851215e-07,2.7873593038692595e-07,2.9218770974359246e-07,3.0144345413486873e-07,3.0743607774440195e-07,3.1104345062072716e-07,3.130096484532014e-07,3.139255812898138e-07,3.142405481199718e-07,3.142849950445982e-07,3.142946827372055e-07,3.144321493962079e-07
24,,,,,,,6.979533830047494e-10,2.0552240007188016e-09,4.014191043341151e-09,6.447743422634703e-09,9.219833722131276e-09,1.220657409168049e-08,1.5302337723387672e-08,1.8419932016299124e-08,2.148876224218109e-08,2.4452257814970234e-08,2.7265926194249262e-08,2.989566458456035e-08,3.231655671053046e-08,3.4511964832130706e-08,3.647280926288972e-08,3.8196897034042934e-08,3.968821016713941e-08,4.09560864176037e-08,4.201431895932415e-08
25,,,,,,,,1.1622953863706958e-10,2.8362603265900064e-11,5.891401425894597e-10,9.266467527411645e-10,1.3127779975733743e-09,1.734376185234747e-09,2.180004184718954e-09,2.6400879670992455e-09,3.1067156677180847e-09,3.5734581548798284e-09,4.0351072895231575e-09,4.487453173196754e-09,4.92709382363042e-09,5.351283782544076e-09,5.757810308499935e-09,6.144904076501192e-09,6.5111640812186935e-09,6.85551858036546e-09
26,,,,,,,,,3.144779756776536e-10,7.291985362365725e-11,1.3267087907854265e-10,2.050014553702152e-10,2.873059708629122e-10,3.772043800942917e-10,4.726312543109391e-10,5.718259357376354e-10,6.733316582018997e-10,7.759477778632773e-10,8.786980336613517e-10,9.80789410697927e-10,1.0815814633921554e-09,1.1805574970721538e-09,1.2773009765650785e-09,1.3714751787270738e-09,1.4628098878558818e-09
27,,,,,,,,,,8.439812951837166e-12,2.104982966502624e-11,3.7663331259350654e-11,5.7597315755928646e-11,8.019410886140908e-11,1.0486545397527138e-10,1.3109744527241486e-10,1.584566653101209e-10,1.8657658806698748e-10,2.1515564557829098e-10,2.439443965357539e-10,2.7273906352804973e-10,3.0137447965675915e-10,3.297159178391424e-10,3.576541778367098e-10,3.8510237987090114e-10
28,,,,,,,,,,,2.8708474461787965e-12,7.0127595385125965e-12,1.2427741301096133e-11,1.891027296337512e-11,2.6261251624952782e-11,3.430166998370082e-11,4.2875502951385284e-11,5.1849357602268677e-11,6.110808059373837e-11,7.05579389327402e-11,8.012008357863492e-11,8.973000791738428e-11,9.933285009223338e-11,1.0888560026471557e-10,1.1835245772080102e-10
29,,,,,,,,,,,,1.0792041033012595e-12,2.5904955265914076e-12,4.556509190174964e-12,6.912081687345971e-12,9.589378476050347e-12,1.2528099044550578e-11,1.5673064747546598e-11,1.8978340339438948e-11,2.2403595747823918e-11,2.5914936651193866e-11,2.9483469345433096e-11,3.308557219110054e-11,3.670114857776837e-11,4.031339202765401e-11
30,,,,,,,,,,,,,4.400528284994413e-13,1.0401919903661333e-12,1.8169329606517593e-12,2.7487196320345978e-12,3.810745883313779e-12,4.981684882760689e-12,6.24052937597537e-12,7.568952996575972e-12,8.952316381079318e-12,1.0376387978759754e-11,1.1830392289873839e-11,1.3303967275681436e-11,1.4789036737797728e-11
31,,,,,,,,,,,,,,1.9206953733619486e-13,4.4723268290615037e-13,7.765640572647977e-13,1.1707927495451572e-12,1.6224689371777482e-12,2.121525465630944e-12,2.6605495297337003e-12,3.2315850889929176e-12,3.82834077295369e-12,4.445756298201458e-12,5.0787812174899345e-12,5.722896672877688e-12
32,,,,,,,,,,,,,,,8.926910305265264e-14,4.389438560954939e-14,3.5149540643397543e-13,5.288233242356687e-13,7.324396499168681e-13,9.577647710545083e-13,1.202001073488968e-12,1.4618694281759327e-12,1.7343809341797928e-12,2.016863236077243e-12,2.3085311828335437e-12
33,,,,,,,,,,,,,,,,2.037697803155073e-13,9.809712065064052e-14,1.6721261677163732e-13,2.5103236362589307e-13,3.470287067677092e-13,4.54261710819963e-13,5.708913879511433e-13,6.947049663349239e-13,8.257623476517198e-13,9.618877478876903e-13
34,,,,,,,,,,,,,,,,,2.2608460239491977e-14,4.947500299744186e-14,8.372769665374968e-14,1.2472368373906876e-13,1.7188847455346352e-13,2.247602806816994e-13,2.826473551101724e-13,3.4452128114850974e-13,4.09773649232467e-13
35,,,,,,,,,,,,,,,,,,1.2130470307926616e-14,6.77369208256236e-15,4.39268604136445e-14,6.438830269562221e-14,8.888834344473633e-14,1.1653551932654616e-13,1.454625228603986e-13,1.771072127991244e-13
36,,,,,,,,,,,,,,,,,,,2.6057481840288903e-14,1.4697908962510677e-14,2.3668558566121683e-14,3.484238533738461e-14,4.7648505012666205e-14,6.221018032228264e-14,7.794608727609696e-14
37,,,,,,,,,,,,,,,,,,,,3.7676381047501585e-15,2.3644836240948565e-15,1.3632355312337936e-14,1.9796733800707658e-14,2.644535790022059e-14,3.480284256469008e-14
38,,,,,,,,,,,,,,,,,,,,,8.354172852824394e-15,4.099141155192097e-15,8.121753925011582e-15,1.1746307598450855e-14,1.5558488644680876e-14
39,,,,,,,,,,,,,,,,,,,,,,1.2661157219935883e-15,5.04211105579283e-16,4.791206917505218e-16,6.94855091281181e-15
40,,,,,,,,,,,,,,,,,,,,,,,2.5159115553046155e-15,1.5063943987511226e-15,2.821773157617782e-15
41,,,,,,,,,,,,,,,,,,,,,,,,4.321139856827791e-15,1.452624914607973e-16
42,,,,,,,,,,,,,,,,,,,,,,,,,7.658283142950137e-16
